left,right,match,pred_ditto_xl,pred_chatgpt_0,pred_finetune_ada,pred_finetune_curie,pred_finetune_ada_large,pred_finetune_curie_large
title: Sony Alpha A7 (Body Only) (ILCE7/B)  Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden,title: Sony Cyber-Shot DSC-RX100 (Black) Aden Camera  Digital Cameras  Sony (Black) | SLR Toronto Canada Store,False,False,False,False,False,False,True
title: HD Pan & Tilt Wi-Fi Day/Night Camera DCS-5030L Camera | D-Link Deutschland,title: D-Link DCS-5030L - network surveillance camera  D-Link camera Physical Security & IP Cameras CDW.com,True,True,True,True,True,True,True
title: Sony SEL55210 55-210mm f/4.5-6.3  Sony f/4.5-6.3 (Silver) Telephoto zoom lens for APS-C sensor E-mount mirrorless cameras at Crutchfield.com,title: Sony - 55-210mm f/4.5-6.3 E-Mount Telephoto Zoom Lens Silver,True,True,True,True,True,True,True
title: Sony a6000 w/16-50mm Power Zoom (Silver) (ILCE6000L/S) w/ Lexar Professional 633x 64GB SDXC Card  Aden Camera Digital Cameras Toronto Canada Store  Sony <br/> | SLR,title: Sony Alpha A7 (Body Only) (ILCE7/B)  Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden,False,False,False,False,False,False,False
"title: Arlo Security Camera - Add-on Wire-Free HD (Base Station Not Included), Indoor/Outdoor, Night Vision (VMC3030) Surveillance Cameras | EISF","title: 1080p HD Surveillance Camera System, Armor Dome Security Cameras, DVR System",False,False,False,False,False,False,True
title: Canon EOS 60D (no lens included)  Canon included) 18-megapixel digital SLR camera body with HD video mode at Crutchfield.com,title: Canon EOS 60D 18 MP CMOS Digital SLR Camera Body Only Interchangeable Lens Cameras | EISF,True,True,True,True,True,True,True
title: Canon 2400 Digital SLR Camera Case - Gadget Bag,title: Canon 2400 SLR Gadget Bag for EOS Cameras Camera & Photo Accessories - Page 51 | All Tech Toys,True,True,True,True,True,True,True
title: Netgear HD Arlo 360 Swivel White Security Camera Adjustable Mount Mount LN63704 - VMA1000-10000S | SCAN UK,title: Outdoor HD Wireless Day/Night Cloud Camera DCS-2332L Outdoor Camera | D-Link,False,False,False,False,False,False,True
title: Wireless N Day & Night Pan/Tilt Cloud Camera DCS-5020L Wireless Camera | D-Link,title: GoPro Camera HERO+ LCD HD Video Recording GoPro | All Fitness Gadgets,False,False,False,False,False,False,False
title: Canon ST-E3-RT Speedlite Transmitter Transmitter 5743B002 - Studio Depot,title: Sigma 24-70mm F2.8 EX DG HSM (Canon) - Prijzen @NL Tweakers@NL,False,False,False,False,False,False,True
title: Olympus M.Zuiko Digital - telephoto zoom lens 40 mm 150 mm  Olympus V315050BU000 Camera & Camcorder Lenses CDW.com,title: Canon EF-S telephoto zoom lens - 55 mm 250 mm  Canon 8546B002 Camera & Camcorder Lenses CDW.com,False,False,False,False,False,False,False
title: Canon EOS 6D (Body)   Canon | Digital SLR Camera Cameras Toronto Canada Store Aden,title: Canon EOS 80D DSLR Camera (Body)  Canon (Body) | Digital SLR Toronto Canada Store Cameras Aden,False,False,False,False,False,False,True
title: Canon EOS 5D Mark IV 4K Wi-Fi Digital SLR Camera & EF 24-105mm f/4L IS II USM Lens,title: EF 24-105mm f/4L IS USM Lens Used Canon 0344B002 B&H Photo Video,False,False,True,True,True,False,True
title: Manfrotto MVK500AM Telescopic Twin Leg System  Manfrotto System | WTS Broadcast,title: Manfrotto MVK500AM Telescopic Twin Leg System,True,True,True,True,True,True,True
title: Full HD Outdoor Mini Dome Camera DCS-4802E Full Camera | D-Link Portugal,title: Full HD Outdoor Vandal Proof PoE Dome Camera DCS-4602EV Full Camera | D-Link,False,True,False,True,False,False,True
title: Canon EOS 70D Digital SLR Camera (Body Only) Digital Cameras - Page 3 | EISF,title: Canon EOS 5D Mark IV Digital SLR Camera Body Only  Search Results at Unique Photo,False,False,False,False,False,False,True
title: Manfrotto MT055CXPRO4 Carbon Fiber Tripod  - Optics4Birding,title: Vanguard Alta Pro 263AT Aluminum Tripod Legs Camera & Photo Accessories - Page 451 | All Tech Toys,False,False,False,False,False,False,False
title: NETGEAR - Arlo Smart Home Indoor/Outdoor Wireless High-Definition IP Security Cameras (3-Pack) White/Black,title: NETGEAR - Adjustable Mount for Most Arlo Security Cameras White,False,False,False,True,True,False,True
title: Nikon D5300 24.2 Megapixel Digital SLR Camera with Lens - 18 mm 55 Black,title: WCL-X100 Wide-Angle Conversion Lens for X100 Camera (Silver),False,False,False,False,False,False,False
title: Sony Alpha A7 (Body Only) (ILCE7/B)  Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden,title: Canon EOS 6D (Body)   Canon | Digital SLR Camera Cameras Toronto Canada Store Aden,False,False,False,False,False,False,False
title: D300S DSLR Camera (Body Only) Nikon 25464 B&H Photo Video,title: D300S DIGITAL SLR CAMERA Used Nikon 25464 B&H Photo Video,True,True,True,True,True,True,True
"title: Kodak Power Flash Single Use Camera Compact film camera 35 mm Crno, Srebrno, Žuto Žuto film-kamere (8737553) Подаци о производу Kodak Crno Srebrno",title: SanDisk Extreme Compact Flash 64GB 64GB |PcComponentes,False,False,False,False,False,False,True
title: Savage 19676 11 TROPHY HUNTER XP 223 NIKON NIKON $480.00,title: Savage 11 TH XP 308 NIKON NIKON $490.00,False,False,False,False,False,False,True
title: Savage 19676 11 TROPHY HUNTER XP 223 NIKON NIKON $480.00,title: Savage 11 TH XP 308 NIKON NIKON $490.00,False,False,False,False,False,False,True
title: Savage 19676 11 TROPHY HUNTER XP 223 NIKON NIKON $480.00,title: Savage 11 TH XP 308 NIKON NIKON $490.00,False,False,False,False,False,False,True
title: Savage 19676 11 TROPHY HUNTER XP 223 NIKON NIKON $480.00,title: Savage 11 TH XP 308 NIKON NIKON $490.00,False,False,False,False,False,False,True
title: Sony - DSC-WX350 18.2-Megapixel Digital Camera Black,title: Sony - DSC-HX400 20.4-Megapixel Digital Camera Black,False,False,False,False,False,False,False
title: Manfrotto 502HD Pro Fluid Video Head With Flat Base  Camera Accessories | Unique Photo,title: Manfrotto MVH500AH Fluid Head Flat Base  Manfrotto Base | WTS Broadcast,False,False,True,False,True,False,True
title: Sandisk 32GB SDSDAA-032G SDHC Card 15MB/s Class 4 Bulk,title: Birthday Castle Photo Card Card | Polka Dot Invitations,False,False,False,False,True,False,True
title: GoPro Surfboard Mounts for GoPro HERO (2-Pack)  | Unique Photo,title: GoPro Surfboard Mounts (GoPro Official Mount) Camera & Photo Accessories - Page 311 | All Tech Toys,True,True,True,True,True,True,True
title: Sony HXR-NX100 Full HD NXCAM Camcorder Inc. Inc. Sony Camcorder - Professional Video Cameras Pro E.C. Systems E.C.,title: Sony PXWFS7M2 4K XDCAM Super 35mm Camcorder Inc. Inc. Sony E.C. Pro Video Systems E.C.,False,False,False,False,False,False,True
title: GoPro Head Strap + QuickClip Mount Mount ACHOM-001 - Filmtools,title: GoPro Chest Mount Harness,False,False,False,False,True,False,True
title: Transcend 128GB SDXC Class 10 UHS-1 Flash Memory Card Up to 90MB/s (TS128GSDXC10U1) Accessories - Page 7 | EISF,title: Kupo Hex Stud with 3/8 Inch to 16 Feet and 1/4 -20 Feet  Lighting Accessories | Unique Photo,False,False,False,False,False,False,False
title: GoPro Tripod Mounting Kit - ABQRT-001,title: GoPro Wi-Fi Remote  GoPro | Unique Photo,False,False,False,False,True,False,True
title: Kupo 40 Black Extension Grip Arm Arm KG203511 - Filmtools,title: Kupo Kupole Extension 6.6' - Black Black KD200911 Filmtools,False,False,False,False,False,False,True
title: Full HD Outdoor Mini Dome Kamera DCS-4802E Full Kamera | D-Link Deutschland,title: D-Link DCS-4802E 2 Megapixel Network Camera - Colour  | Novatech,True,True,True,True,True,True,True
title: Manfrotto MVH500AH Pro Fluid Head Flat Base  - Optics4Birding,"title: Manfrotto Pro Single Carbon Fibre Kit 100 - 509HD,536K 536K | Manfrotto WTS Broadcast  509HD",False,False,False,False,False,False,False
title: Canon EOS 80D DSLR with 18-135mm IS USM Lens Lens | McBain Camera Canada,title: Canon EOS 80D - EF-S 18-135mm IS USM lens  Canon lens 1263C006 Digital Cameras CDW.com,True,True,True,True,True,True,True
title: GoPro Surf Mounts ASURF-001 ASURF-001 - Filmtools,title: GoPro HERO3+: Silver Edition GoPro | All Fitness Gadgets,False,False,False,False,False,True,False
title: GoPro Chesty (Chest Harness)  GoPro Harness),title: GoPro Junior Chesty Harness Harness - Rother Valley Optics Ltd,False,False,True,True,True,False,False
title: Avermedia U50 USB FlexArm Document Camera VISIONU50 AVerMedia Technologies Inc. Document Cameras - Page 3 | Office Outlet Express,title: GoPro - HERO5 Black 4K Action Camera,False,False,False,False,False,False,True
title: Full HD Wireless Day Night Network Camera DCS-2230L Full Camera | D-Link UK,"title: Full-HD 3MOS SD Camcorder with Advanced O.I.S., 5.1 Surround Sound , HDC-SD100  Panasonic Product Support - HDC-SD100",False,False,False,False,False,False,True
title: Sony a6000 w/16-50mm Power Zoom (Silver) (ILCE6000L/S) w/ Lexar Professional 633x 64GB SDXC Card  Aden Camera Digital Cameras Toronto Canada Store  Sony <br/> | SLR,title: Sony E PZ 16-50mm f3.5-5.6 OSS (E-Mount) (SELP1650)  Sony (SELP1650) | Digital SLR Camera Toronto Canada Store Cameras Aden,False,False,True,False,False,False,False
title: Sony - DSC-WX350 18.2-Megapixel Digital Camera Black,title: Cyber-shot DSC-RX100M2 Digital Camera,False,False,False,False,False,False,False
title: Panasonic H-FS014045 Lens  Panasonic Lens 14-45mm zoom lens for compact hybrid cameras at Crutchfield.com,title: DMW-BCG10 Rechargeable Lithium-Ion Battery for Select Panasonic Cameras,False,False,False,False,False,False,False
title: Nikon AF-S 16-35mm f/4G ED VR - Prijzen @NL Tweakers@NL,title: Nikon AF-S Nikkor 16-35mm f/4G ED VR Wide Angle Zoom Lens Lens - Fumfie.com,True,True,True,True,True,True,True
title: Nikon AF-S 16-35mm f/4G ED VR - Prijzen @NL Tweakers@NL,title: Nikon AF-S 105mm f/2.8 G VR Micro - Prijzen @NL Tweakers@NL,False,False,False,False,False,False,True
title: Canon LC-E6 - battery charger  Canon charger 3348B001 Digital Camera Accessories CDW.com,title: Canon GL2 GL2 Specs - CNET,False,False,False,False,False,False,False
title: Kingston - flash memory card 16 GB microSDHC UHS-I  Kingston UHS-I SDCAC/16GB Flash Memory Cards CDW.com,"title: SD Card Standard Definition Camcorder , SDR-SW21S  Panasonic Product Support - SDR-SW21S",False,False,False,False,False,False,True
title: D300s SLR Digital Camera (Body Only) Used Nikon 25464 B&H Photo,title: D300S DIGITAL SLR CAMERA Used Nikon 25464 B&H Photo Video,True,True,True,True,True,True,True
title: Canon - Speedlite 270EX II External Flash,title: Canon CanoScan 9000F Mark II,False,False,False,False,True,False,True
title: Manfrotto 190 Aluminum 4-Section Tripod  Manfrotto Tripod | SHIPS FREE! - EuroOptic.com,title: Manfrotto MT055XPRO3 Aluminum Tripod 3 Section  - Optics4Birding,False,True,False,False,False,False,True
title: Nikon D5300 24.2 Megapixel Digital SLR Camera with Lens - 18 mm 55 Black,title: 60mm f/2.4 XF Macro Lens for X-Pro1 Camera,False,False,False,False,False,False,True
title: Sony SEL35F18 35mm f/1.8 OSS  Sony OSS Standard prime lens for APS-C sensor E-mount mirrorless cameras at Crutchfield.com,title: SONY 50MM F/1.8 OSS E-MOUNT NEX SERIES LENS,False,False,False,False,True,True,True
title: Wi Fi Pan Tilt Day Night Camera DCS-5000L Wi Camera | D-Link Finland,title: Nikon D610 DSLR Camera (Body Only) + Accessory Bundle Bundle - Fumfie.com,False,False,False,False,False,False,True
title: Sigma 70-300mm F4-5.6 DG Macro (Nikon) - Prijzen @NL Tweakers@NL,title: Sigma Zoom Telephoto 70-300mm f/4-5.6 DG Macro Autofocus Lens for Nikon AF AF - Fumfie.com,True,True,True,True,True,True,True
title: SanDisk 32GB Extreme Pro CompactFlash Memory Card Card SDCFXPS-032G-A46 - Filmtools,title: SanDisk Extreme - flash memory card 32 GB CompactFlash  SanDisk CompactFlash SDCFXS-032G-A46 Flash Memory Cards CDW.com,False,False,True,True,True,True,True
title: Outdoor HD PoE Day/Night Fixed Mini Bullet Cloud Camera DCS-7010L Outdoor Camera | D-Link,title: Full HD Outdoor Mini Dome Camera DCS-4802E Full Camera | D-Link Romania,False,False,False,False,False,False,True
"title: Kodak Power Flash Single Use Camera Compact film camera 35 mm Crno, Srebrno, Žuto Žuto film-kamere (8737553) Подаци о производу Kodak Crno Srebrno",title: 32GB COMPACT FLASH (133X) (133X) | Tradineur.com,False,False,False,False,True,False,True
title: Canon EOS Rebel T5i  Canon T5i - 8595B005 Digital Cameras CDW.com,title: Canon EOS Rebel T5i 18-135mm IS STM Digital SLR Camera Kit (Black) Digital Cameras - Page 5 | EISF,True,False,True,True,True,True,True
title: Manfrotto MVR911ECCN HDSLR Clamp-on Remote Control (Black) Accessories - Page 794 | EISF,title: Manfrotto HDSLR Deluxe Remote Control For Canon - MVR911EJCN,False,False,True,True,False,False,False
title: Nikon 18-105mm f/3.5-5.6G ED VR AF-S DX Nikkor Autofocus Lens Lens - Fumfie.com,title: Nikon AF-S DX Nikkor 18-105mm f/3.5-5.6G ED VR  VR,False,True,True,True,True,True,True
title: Canon BP-828 - camcorder battery Li-Ion  Canon Li-Ion 8598B002 Video Camcorder Batteries CDW.com,title: Canon LP-E4N - camera battery Li-Ion  Canon Li-Ion 5751B002 Digital Camera Batteries CDW.com,False,False,False,False,False,False,False
title: SONY AX33 4K Handycam® with Exmor R™ CMOS sensor - FDRAX33/B,title: Sony 4K HD Video Recording FDRAX33 Handycam Camcorder Camcorders - Page 9 | Come As You Arts,True,True,True,True,True,True,True
title: Nikkor AF 50mm f1.8D Aden Camera   Nikkor f1.8D | Digital SLR Cameras Toronto Canada Store,title: GoPro Camera Tether Tether | Sportsman's Warehouse,False,False,False,False,False,False,False
title: Transcend 128GB SDXC Class 10 UHS-1 Flash Memory Card Up to 90MB/s (TS128GSDXC10U1) Accessories - Page 7 | EISF,title: Transcend Ultimate series - flash memory card 128 GB SDXC UHS-I  Transcend UHS-I TS128GSDXC10U1 Flash Memory Cards CDW.com,True,True,True,True,True,True,True
title: Canon NB-5L Battery Pack Canon 1135B001 Superwarehouse - Pack,title: CB-2LC Battery Charger for NB-10L Battery,False,False,False,False,False,False,False
title: EOS 70D Body Canon EOS Body | Canon Online Store,title: Canon BG-E14 Battery Grip (Canon EOS 70D) Aden Camera  Digital Cameras Toronto Canada Store  Canon 70D) | SLR,False,False,True,False,True,False,False
title: Transcend 32GB SDHC Class 10 Flash Memory Card Up to 30MB/s (TS32GSDHC10) Camera & Photo Accessories - Page 3 | All Tech Toys,title: Sandisk 64GB Extreme Pro SDSDXXG-064G SDXC Card r95MB/s w90MB/s Class 10 UHS-I U3 4K V30,False,False,False,False,False,False,True
"title: Chromo 216 LED CI-216 Dimmable Ultra High Power Panel / Camcorder Video Digital SLR Camera Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Cameras Lighting & Studio | Ultimate Shop","title: Chromo 216 LED CI-216 Dimmable Ultra High Power Panel / Camcorder Video Digital SLR Camera Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Cameras  Chromo Lig",True,True,True,True,True,True,True
title: Manfrotto MVH500AH Pro Fluid Head Flat Base  - Optics4Birding,title: Fluid Video head with flat base from Manfrotto Manfrotto LN67518 - MVH500AH | SCAN UK,True,True,True,True,False,True,True
title: Panasonic VW-VBK360 Li-Ion Battery Pack  Panasonic | Come As You Arts,title: Canon LP-E17 - camera battery Li-Ion  Canon Li-Ion 9967B002 # Digital Camera Accessories CDW.com,False,False,False,False,False,False,False
title: Netgear VMA1100-10000S vma110010000s Arlo Table Ceiling Wall Mnt For Wire-Free Hd Sec Camera Camera.,title: Netgear VMA1000-10000S vma100010000s Arlo Adjustable Mnt For Wire-Free Hd Security Camera Camera.,False,False,False,False,False,False,True
title: Canon EOS 70D Digital SLR Camera (Body Only) Digital Cameras - Page 3 | EISF,title: Canon Gadget Bag 2400 - case for camera  Canon camera 7507A004 Camera & Camcorder Cases CDW.com,False,False,False,False,False,False,True
"title: LUMIX G Vario Lens, 7-14mm, F4.0 ASPH., Micro Four Thirds - H-F007014 ,  Panasonic Lumix VARIO 7-14mm/F4.0 ASPH. Lens","title: LUMIX G Vario Lens, 14-45mm, F3.5-5.6 ASPH., Micro Four Thirds, MEGA Optical I.S. - H-FS014045 ,  Panasonic Lumix VARIO 14-45mm / ASPH. O.I.S. Lens",False,False,False,False,False,False,True
"title: LUMIX G Vario Lens, 7-14mm, F4.0 ASPH., Micro Four Thirds - H-F007014 ,  Panasonic Lumix VARIO 7-14mm/F4.0 ASPH. Lens","title: LUMIX G Vario Lens, 14-45mm, F3.5-5.6 ASPH., Micro Four Thirds, MEGA Optical I.S. - H-FS014045 ,  Panasonic Lumix VARIO 14-45mm / ASPH. O.I.S. Lens",False,False,False,False,False,False,True
"title: LUMIX G Vario Lens, 7-14mm, F4.0 ASPH., Micro Four Thirds - H-F007014 ,  Panasonic Lumix VARIO 7-14mm/F4.0 ASPH. Lens","title: LUMIX G Vario Lens, 14-45mm, F3.5-5.6 ASPH., Micro Four Thirds, MEGA Optical I.S. - H-FS014045 ,  Panasonic Lumix VARIO 14-45mm / ASPH. O.I.S. Lens",False,False,False,False,False,False,True
"title: LUMIX G Vario Lens, 7-14mm, F4.0 ASPH., Micro Four Thirds - H-F007014 ,  Panasonic Lumix VARIO 7-14mm/F4.0 ASPH. Lens","title: LUMIX G Vario Lens, 14-45mm, F3.5-5.6 ASPH., Micro Four Thirds, MEGA Optical I.S. - H-FS014045 ,  Panasonic Lumix VARIO 14-45mm / ASPH. O.I.S. Lens",False,False,False,False,False,False,True
title: Canon EOS 6D(N) Digital Camera (Body Only) Only) - Fumfie.com,title: Canon EOS 6D(WG) Digital Camera (Body Only) Only) - Fumfie.com,True,True,False,True,True,True,True
title: Panasonic Lumix TS20 16.1 MP TOUGH Waterproof Digital Camera with 4x Optical Zoom (Blue) (OLD MODEL) Cameras | EISF,title: Canon PowerShot A2300 IS 16.0 MP Digital Camera with 5x Optical Zoom (Black) Point & Shoot Cameras | EISF,False,False,False,False,False,False,False
